,time_stamp,text,HASHTAG,count_hashtag
8558,2018-03-15,"Although we are small in numbers, female #filmmakers, #directors, #journalists in #globalhealth straddle two very male dominated industries.  Support women #storytellers during  #CSW62!  #ShareHerWork @MENTION #planet5050 #metoo #TimesUp @MENTION pic.twitter.com/DlqcMs6tSI","['FILMMAKERS', 'DIRECTORS', 'JOURNALISTS', 'GLOBALHEALTH', 'STORYTELLERS', 'CSW62', 'SHAREHERWORK', 'PLANET5050', 'TIMESUP']",9
8559,2018-03-15,We live in a vape culture and we at Who Dares Wear think it's disgusting. Let's stand against this horrible facet of society & stop it. #togetherwecanstopit #MeToo #vapeculture pic.twitter.com/4ubkJvwqBt,"['TOGETHERWECANSTOPIT', 'VAPECULTURE']",2
8560,2018-03-15,@MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION #NosaltresLlegim #MeToo,['NOSALTRESLLEGIM'],1
8561,2018-03-15,Karlie Kloss Says the Victoria's Secret Fashion Show Empowers Women in the #MeToo Era - Maxim  @LINK ,[],0
8562,2018-03-15,"EN KIOSQUES | Essais, guides, podcasts, blog et même one-man-show, depuis les campagnes #MeToo et #BalanceTonPorc, les réflexions autour de la réinvention de la masculinité se déploient sous toutes les formes. @LINK …",['BALANCETONPORC'],1
8563,2018-03-15,@MENTION RT @MENTION THE BEST-KEPT SECRET IS THE ONE EVERYBODY KNOWS BUT NOBODY TALKS ABOUT.  Read the blog by bestselling author Bruce Rubenstein and get a FREE short story about you-know-what.  @LINK   pic.twitter.com/wjuMWlAPOm #metoo,[],0
8564,2018-03-15,"@MENTION An e.g. of why propaganda *has* to be ‘personal’, in accordance w/ belief-systems in order to be able to acknowledge & as such; we can’t help but #CherryPickPropaganda. You see whether it’s #FalseFlag #Novichok, #WMD or #MeToo - it’s all #USUKCorpGovt #MSM driven for #OilWarIII pic.twitter.com/t1DqwXGDod","['CHERRYPICKPROPAGANDA', 'FALSEFLAG', 'NOVICHOK', 'WMD', 'USUKCORPGOVT', 'MSM', 'OILWARIII']",7
8565,2018-03-15,Girrrrrrrl power  #feminism#metoo#fraud @LINK …,"['FEMINISM', 'FRAUD']",2
8566,2018-03-15,Sadiq Khan: “Men must join women and girls in the fight for equality”#metoo #feminism #empowerwomen @LINK …,"['FEMINISM', 'EMPOWERWOMEN']",2
8567,2018-03-15,"#MeToo has been receiving reviews for a while now, we await yours!Catch the glimpse at  @LINK …",[],0
8568,2018-03-15,"helemaal eens @MENTION is toch gewoon een gotspe....links lullen over #metoo in de Kamer, maar verder gewoon een achterbaks koehandeltje als er een vrouw wordt aangerand door #groenlinks @LINK …",['GROENLINKS'],1
8569,2018-03-15,The latest The Milanoi Daily!  @LINK … #la18 #metoo,['LA18'],1
8570,2018-03-15,"Now Nolan triggering trauma. Sorry, in today’s society it needs put out there. #MeToo campaign wasn’t accused of triggering trauma but now the media highlighting sexual abuse and abuses of boys is?  @LINK …",[],0
8571,2018-03-15,#MeToo global campaign resonates with Indigenous women and the frontline shelters of domestic violence  @LINK … via @MENTION,[],0
8572,2018-03-15,"Once a victim, South Korean lawyer fights for #MeToo  @LINK  pic.twitter.com/vfRbcdpQq1",[],0
8573,2018-03-15,"I can't wrap my head around the first kiss that was literally stolen by @MENTION on @MENTION. Gender swap this moment and you have yet another #metoo. Why is this ok because it was a female doing it to a male? Equality is for ALL things, not what we choose!",[],0
8574,2018-03-15,@MENTION So if this story is five years old why didn't it  time receive as much coverage as  #metoo has?Think before you tweet.,[],0
8575,2018-03-15,@MENTION was deze peiling voor of na jullie #metoo affaire @MENTION?,[],0
8576,2018-03-15,セクハラ議員に対する告発を軽視、「#MeToo」運動盛り上がらないロシア（ＡＦＰ＝時事） - Yahoo!ニュース  @LINK … @MENTION,[],0
8577,2018-03-15,"Når man pga sit arbejde skal sidde og pløje sig igennem so-me posteringer med tags #ligestilling #ligeløn #metoo, etc., så mister man sgu næsten livslysten!","['LIGESTILLING', 'LIGELØN']",2
8578,2018-03-15,"Have you heard ‘Date With Death featuring XXXTentacion, Lil Pump,’ by EVOOIZE DE MEDICI on #SoundCloud? #np  @LINK … #music #hiphop #rap #trending #MeToo #MeghanMarkle","['SOUNDCLOUD', 'NP', 'MUSIC', 'HIPHOP', 'RAP', 'TRENDING', 'MEGHANMARKLE']",7
8579,2018-03-15,#metoo bereikt de Tweede Kamer. Stagiaire aangerand door woordvoerder van @MENTION. Na debacle rond #linksverbond010 tweede tegenslag @MENTION binnen één week#GR18 #Rotterdam #GroenLinks @LINK …,"['LINKSVERBOND010', 'GR18', 'ROTTERDAM', 'GROENLINKS']",4
8580,2018-03-15,"My #MeToo outrage will be intersectional, or it will be bulls***. Every victim is a victim no matter their socio-economic background, and every perpetrator is scum, no matter their racial or religious background.  @LINK …",[],0
8581,2018-03-15,"...""waarschijnlijk de twee grootste partijen van de stad na de gemeenteraadsverkiezingen"" ?????PURE PROPAGANDISTISCHE MANIPULATIE-POGINGPOPULISTISCHE ONZIND666 en nu Groene Linkerds met hun #metoo-schandaal kunnen....nee, móeten succes in Amsterdam nu wel helemaal schudden.  pic.twitter.com/kVjBWqWH9f",[],0
8582,2018-03-15,#MeToo 露ではジョーク扱い  @LINK  pic.twitter.com/Tp1EaBi226,[],0
8583,2018-03-15,#MeToo 露ではジョーク扱い  @LINK ,[],0
8584,2018-03-15,maintenant vous êtes internationale @MENTION#Metoo#France#EgaliteFH#CSW62@MENTION @LINK …,"['FRANCE', 'EGALITEFH', 'CSW62']",3
8585,2018-03-15,@MENTION @MENTION She sexually assaulted him!! #MeToo #DoubleStandards,['DOUBLESTANDARDS'],1
8586,2018-03-15,#metoo  @LINK …,[],0
8587,2018-03-15,The latest The Press Times!  @LINK … #dailychinabriefing #metoo,['DAILYCHINABRIEFING'],1
8588,2018-03-15,"Unsere Autorin wurde in einem Flugzeug sexuell belästigt. Sie erhob ihre Stimme. Die Geschichte eines Opfers, das keines mehr sein wollte. #MeToo  @LINK  pic.twitter.com/NKoW55dioF",[],0
8589,2018-03-15,"【Bangkokpost > 最新】 Once harassed herself, S. Korean lawyer fights for #MeToo: Almost a decade ago, Lee Eun-eui was thrust into a lonely battle against her employer Samsung after she reported unwelcome touching by a superior. Now she's…  @LINK  #タイの英語新聞 pic.twitter.com/cZAWDnCVWZ",['タイの英語新聞'],1
8590,2018-03-15,#CSW62 @MENTION Sharing french views about féminism #metoo empowerment and the United Nations with Associeted Press. #France pic.twitter.com/pspq2EiZQ4,"['CSW62', 'FRANCE']",2
8591,2018-03-15,"""セクハラ議員に対する告発を軽視、「#MeToo」運動盛り上がらないロシア（ＡＦＰ＝時事）- Yahoo!ニュース""  @LINK …",[],0
8592,2018-03-15,【#MeToo 露ではジョーク扱い】欧米では「#MeToo」運動が席巻しているが、セクハラを問題としてではなくジョークとみなすロシアでは、機運が高まらない。「対象になったことを喜ぶべき」などの声が多いという。  @LINK ,[],0
8593,2018-03-15,"@MENTION @MENTION @MENTION Hmm..let me think, why would a 5 year old story get less coverage than a newer one? Something to do with linear time perhaps.The only reason that this has resurfaced is because the local MP has called for a public inquiry (which I support). That's entirely consistent with #metoo",[],0
8594,2018-03-15,@MENTION @MENTION #metoo love Queen Marcia and Deni the DISCO Divas of the Auzz!!!,[],0
8595,2018-03-15,Dpt of Science and Technology rep compares significance of Zimele Racism Reporting App to #BlackLivesMatter and #MeToo movements. #RootOutRacism.,"['BLACKLIVESMATTER', 'ROOTOUTRACISM']",2
8596,2018-03-15,"Marie Mathieu, docteure en sociologie du genre, évoque des associations de lutte contre le harcèlement sexuel dans l’enseignement supérieur comme @MENTION et @MENTION #féminisme #JourneeDesDroitsDesFemmes #Metoo #IUT #Tourcoing","['FÉMINISME', 'JOURNEEDESDROITSDESFEMMES', 'IUT', 'TOURCOING']",4
8597,2018-03-15,"Hvordan har #metoo preget kulturbransjene? Hør #podkast om kjønnsbalansen i kulturlivet, med musikkforsker Tami Gadir fra @MENTION, og kulturarbeidere med fingeren på pulsen.  Opptak fra #8mars på Ingensteds i Oslo. #kjønnsavdelingen @LINK …","['PODKAST', '8MARS', 'KJØNNSAVDELINGEN']",3
8598,2018-03-15,"@MENTION 기레기 박에스더ㅡ홍발정 동급? #MeToo 함부로 폄훼하지 말라!! 왜, 농담이라고  씨부렸나? 니미럴~",[],0
8599,2018-03-15,@MENTION #metoo,[],0
8600,2018-03-15,Ad industry unites to tackle #MeToo | TheMarketingblogTheMarketingblog  @LINK  pic.twitter.com/ZDHjChFmxJ,[],0
8601,2018-03-15,@MENTION KELLCEY by Kacey Kells - #SexualAssault #MeToo #Feminism #PTSD #Love #Canada #BritishColumbia #UK #London #Rape #Suicide #Romance #WorldBookDay @MENTION @LINK ,"['SEXUALASSAULT', 'FEMINISM', 'PTSD', 'LOVE', 'CANADA', 'BRITISHCOLUMBIA', 'UK', 'LONDON', 'RAPE', 'SUICIDE', 'ROMANCE', 'WORLDBOOKDAY']",12
8602,2018-03-15,Lynda Carter feels closely connected with the #MeToo movement and hopes “lasting change would flow from it”.#MeToo @LINK …,[],0
8603,2018-03-15,"Muzes zijn niet meer van deze tijd. Inspireren tot grote kunst en intussen de sokken van de meester wassen? Dat was voor #MeToo. Vraag maar aan Alma Elson, Uma Thurman en Greta Gerwig. @LINK … pic.twitter.com/dkUyxn2hOA",[],0
8604,2018-03-15,Sexismus im Alltag: Diese #Doku zeigt die Großstadt London im Zeichen von #MeToo  @LINK ,['DOKU'],1
8605,2018-03-15,"Again, why the #MeToo movement is not a witch hunt in S. Korea but something that is necessary. The courts and...  @LINK ",[],0
8606,2018-03-15,"#MeToo making men's studies ""more relevant than ever""  @LINK  pic.twitter.com/36fAXxkYGv",[],0
8607,2018-03-15,The latest The Marrakesh  Daily!  @LINK … Thanks to @MENTION #nationalwalkoutday #metoo,['NATIONALWALKOUTDAY'],1
8608,2018-03-15,You can forget #metoo if you are young white female working class teenager from northern disadvantaged area with lack of stable family support - easy target for abusers and pimps and don’t think police will do anything they don’t care about young white female  ‘trash’ obviously,[],0
8609,2018-03-15,Telford girls: the wrong kind of victims  @LINK … #MeToo,[],0
8610,2018-03-15,Katy Perry used her influence to stole a kiss to a young man in live & he literally told afterward that it made him uncomfortable but everyone is okay with it. If a man had do this his life would be ruined. Double standards can be terrible #MeToo,[],0
8611,2018-03-15,"O #metoo se bude diskutovat na Univerzitě Karlově. Bude se řešit právní rozměr fenoménu. Zúčastní se i místopředseda senátu Jaroslav Kubera. ""MeToo je jenom jeden ze symptomů bolševického myšlení dobrotrusů a dobroserů,"" říká.  @LINK ",[],0
8612,2018-03-15,Juist. Deugvolk heeft veel overeenkomsten met islam. #metoo  @LINK …,[],0
8613,2018-03-15,@MENTION @MENTION Snel aandacht van #MeToo afleiden naar Unilever.,[],0
8614,2018-03-15,@MENTION 私も #WomansMarch や #IWD で蚊帳の外と感ずるマイノリティの方達の気持ちを想像することもできず、自責の念に駆られました。でも #WomansMarch はほんとに世界ではフェミニズムとか #metoo だけじゃなくてもっと好き勝手に楽しみながら幸せに生きる権利を讃えようってノリです。改めて書きますね:),"['WOMANSMARCH', 'IWD', 'WOMANSMARCH']",3
8615,2018-03-15,Demand for training videos surges in #MeToo era  @LINK ,[],0
8616,2018-03-15,"@MENTION Where's the #MeToo brigade? If white UK Nazis had habitually raped children, imagine the uproar.Where were the mass protests in support of geneuinly heroic Iranian feminists?Emma Watson & the social justice warrior brigade seemmore interested in Trumps 'offensive' tweets.",[],0
8617,2018-03-15,【#MeToo】Katy Perry奪19歲男參賽者初吻捱轟  @LINK ,[],0
8618,2018-03-15,#katieperry sexually assaults teenage boy on #AmericanIdol #metoo #himtoo @LINK …,"['KATIEPERRY', 'AMERICANIDOL', 'HIMTOO']",3
8619,2018-03-15,@MENTION @MENTION No means no!  #MeToo  @LINK …,[],0
8620,2018-03-15,セクハラ議員に対する告発を軽視、「#MeToo」運動盛り上がらないロシア - AFPBB News  @LINK @LINK … #いじめ #イジメ #虐待 pic.twitter.com/FD798ZnP3i,"['いじめ', 'イジメ', '虐待']",3
8621,2018-03-15,The CMBA hosted a great conversation about the #MeToo Movement and the impact it has had on the global conversation of sexual assault. Check out this Cleveland Plain Dealer article that recaps the event:  @LINK ”,[],0
8622,2018-03-15,"  Blow the whistle @ #wikileaks #eagles #nfl #patriots  #amazon #netflix #iTunes #Brexit #nyc  #starbucks #uber #hiphop #music #maga  U.S. Congress doesn't know TEXT messages get saved OK Women, get some courage and just Blow the whistle  #metoo  pic.twitter.com/SIGWc4EoU4","['WIKILEAKS', 'EAGLES', 'NFL', 'PATRIOTS', 'AMAZON', 'NETFLIX', 'ITUNES', 'BREXIT', 'NYC', 'STARBUCKS', 'UBER', 'HIPHOP', 'MUSIC', 'MAGA']",14
8623,2018-03-15,@MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION POWERFUL!!#Metoo#CSW62#HumanRights#SilenceBreakers#SpeakUp#ENDVAWNow,"['CSW62', 'HUMANRIGHTS', 'SILENCEBREAKERS', 'SPEAKUP', 'ENDVAWNOW']",5
8624,2018-03-15,@MENTION Fire Alford #MeToo,[],0
8625,2018-03-15,And so it goes -‘Toxic Culture’ Foils Australian Politics’ #MeToo Moment  @LINK …,[],0
8626,2018-03-15,"@MENTION @MENTION @MENTION Before, you go on and start arguments, read a book on logic. It seems to me that you're just butthurt that Telford is the headlines for the wrong reasons. Only a evil SOB would complain that this story is 5 years old & that it shouldn't get equal coverage to the #metoo movement.",[],0
8627,2018-03-15, #standup #enough #metoo #honesty #dignity #marchforourlives #nomorepoliticsasusual @MENTION @LINK …,"['STANDUP', 'ENOUGH', 'HONESTY', 'DIGNITY', 'MARCHFOROURLIVES', 'NOMOREPOLITICSASUSUAL']",6
8628,2018-03-15,The ONLY shameful thing here is having a pieces of shit like this in OUR government!!!VOTE THEM OUT!!!!!#neveragain #votethemout #fuckthenra #metoo #needtoimpeach #theresistance #resist @LINK …,"['NEVERAGAIN', 'VOTETHEMOUT', 'FUCKTHENRA', 'NEEDTOIMPEACH', 'THERESISTANCE', 'RESIST']",6
8629,2018-03-15,@MENTION Fire Alford. He is a rapist defending piece of trash that’s also a bad basketball coach #MeToo,[],0
8630,2018-03-15,"I’ll stop banging on soon, I promise, but Don Giovanni @MENTION is sublime. And extraordinarily pertinent in our #MeToo times. Patriarchy and class privilege shamelessly exploited to inevitable, terrible, human cost. Saturday show - check for tickets!",[],0
8631,2018-03-15,"@MENTION Kompetenz zeigt sich in ganz kleinen Dingen z.B. auf der C2 Seite der RP heute : „#meetoo war auch vor 2000 Jahren ein Thema“. War‘s nicht, sondern - wenn überhaupt -#metoo",['MEETOO'],1
8632,2018-03-15,"Heute bei @MENTION und interessant im Kontext der #MeToo Debatte: Die Serie ""Ende einer Legende"" (""National Treasure"") mit Robbie Coltrane als Komiker, der sich mit Vergewaltigungsvorwürfen konfrontiert sieht:  @LINK … pic.twitter.com/eaCYAusgLy",[],0
8633,2018-03-15,"The Inclusion Convention is a Think Tank dedicated to developing solutions on topical issues - to drive and shape social-political, cultural and economic developments. Book your tickets here to attend:  @LINK …#inclusionconvention #silentwitness #metoo #timesup pic.twitter.com/9xYg7J57e8","['INCLUSIONCONVENTION', 'SILENTWITNESS', 'TIMESUP']",3
8634,2018-03-15,@MENTION #metoo,[],0
8635,2018-03-15,"Entirely appropriate, I will do so as well #MeToo  @LINK …",[],0
8636,2018-03-15,"Blog Tour Solo Tu de Céline Jeanne: Une interview de l'auteure et une chronique du livre (9/10 ) #romance #MeToo Alors si vous avez d'en savoir plus sur Céline Jeanne, ses projets littéraires, ses petites manies et ses passions, c'est par ici: @LINK …",['ROMANCE'],1
8637,2018-03-15,この件、 #Metoo が続く？  @LINK ,[],0
8638,2018-03-15,"Me gustó un video de @MENTION  @LINK  Pepe & Teo Opinan | Taylor Swift ""Delicate"" | Beso Maluma y Marc | Teffy #MeToo",[],0
8639,2018-03-15,"@MENTION @MENTION ""while cultural contexts in the region are obviously diverse, patriarchy and misogyny are sadly almost universal and sustained by similar forces."" excellent piece on combating #sexualharassment in #asia #metoo  @LINK  @MENTION @MENTION","['SEXUALHARASSMENT', 'ASIA']",2
8640,2018-03-15,#ThursdayThoughts #Trauma #MeToo #TimesUp pic.twitter.com/RnbhjTq3bG,"['THURSDAYTHOUGHTS', 'TRAUMA', 'TIMESUP']",3
8641,2018-03-15,Otra defensa silenciosa #meToo  @LINK …,[],0
8642,2018-03-15,"【Bangkokpost > 最新】 Once harassed herself, South Korean lawyer fights for #MeToo: Almost a decade ago, Lee Eun-eui was thrust into a lonely battle against her employer Samsung after she reported unwelcome touching by a superior. Now…  @LINK  #タイの英語新聞 pic.twitter.com/XNrGLfWQEG",['タイの英語新聞'],1
8643,2018-03-15,"@MENTION After Goa, Gujarat, Punjab etc Is Kejri still the future PM?? #Metoo #justasking  ..",['JUSTASKING'],1
8644,2018-03-15,The latest USA Talk Network!  @LINK … #metoo #brexit,['BREXIT'],1
8645,2018-03-15,In einem Land in dem wir gut und gerne leben. #esreicht #MeToo #Merkel @LINK …,"['ESREICHT', 'MERKEL']",2
8646,2018-03-15,"Hi #feminists I thought it was never OK to victim blame...sorry just trying to keep up with the rules, is victim blaming OK when it's working class girls and Muslim grooming gangs?@MENTION @MENTION @MENTION @MENTION #MeToo @LINK …",['FEMINISTS'],1
8647,2018-03-15,‘Date With Death (Feat. Evooize De Medici & Colonel Collin)’ on #SoundCloud #np  @LINK … #MeToo #trump #badgers #uwmadison #badgerbasketball #drake #MeekMill #Travis #kodijustice #javalemcgee #Fortnite #NewWestboroBaptistRules #Ninja #GoldenKnights,"['SOUNDCLOUD', 'NP', 'TRUMP', 'BADGERS', 'UWMADISON', 'BADGERBASKETBALL', 'DRAKE', 'MEEKMILL', 'TRAVIS', 'KODIJUSTICE', 'JAVALEMCGEE', 'FORTNITE', 'NEWWESTBOROBAPTISTRULES', 'NINJA', 'GOLDENKNIGHTS']",15
8648,2018-03-15,@MENTION @MENTION Haters like you who can't fake their #MeToo unenlightened respect for women they disagree with,[],0
8649,2018-03-15,GOD....I CAN'T WAIT TILL NOVEMBER!!!GOODBYE @MENTION !!!!!!!!!!!#theresistance #resist #neveragain #votethemout #fuckthenra #metoo #needtoimpeach,"['THERESISTANCE', 'RESIST', 'NEVERAGAIN', 'VOTETHEMOUT', 'FUCKTHENRA', 'NEEDTOIMPEACH']",6
8650,2018-03-15," Malgré le #MeToo, les inégalités salariales à Hollywood ont la vie dure  @LINK …",[],0
8651,2018-03-15,"Talking about gender pay gaps, international women's day and #Metoo campaigns is great.But truly making a difference takes ACTION.Join @MENTION in this round table sesh to define actions that will make a difference @LINK … pic.twitter.com/8lhNPY6dZ8",[],0
8652,2018-03-15," Had this been a male judge & the contestant & teenage girl, would this be just brushed off? She abused her position of power & made the teen uncomfortable. She’s like the men who gave women reason to write #MeToo An Unwanted Kiss on ‘American Idol’  @LINK …",[],0
8653,2018-03-15,"""Der Aktionsplan gegen sexuelle Belästigung im EP geht nicht weit genug. Ausgerechnet die wichtigste Forderung nach externer Aufklärung fand im Präsidium keine Mehrheit"", bedauert die Frauenrechtsexpertin Maria Noichl #metoo  @LINK ",[],0
8654,2018-03-15,"@MENTION @MENTION @MENTION 4. No, I'm just speaking as someone with boots on the ground rather than someone hashtagging my home town for political capital.#metoo umbrellas all sexual assault against women. So you're such a staunch defender of women apart from the ones who speak up.",[],0
8655,2018-03-15,"With Time's Up and #MeToo 2018 is a murky time to be a man. Painting a  different picture to the headline-dominating bad guys, this annual male issue is a celebration of brilliant men. Read the #newsletter now  @LINK … #recipe #travel #interview #interiordesign pic.twitter.com/iDQXWFOyxJ","['NEWSLETTER', 'RECIPE', 'TRAVEL', 'INTERVIEW', 'INTERIORDESIGN']",5
8656,2018-03-15,@MENTION God No! Jesus... If they can let's invite Russia to come vote too. Or France... Or the planet? #AMERICA #MeToo #NorthKorea #KimJongUn #UN #Hillary #LockHerUp #LockThemAllUp,"['AMERICA', 'NORTHKOREA', 'KIMJONGUN', 'UN', 'HILLARY', 'LOCKHERUP', 'LOCKTHEMALLUP']",7
8657,2018-03-15,La drague à l'heure de #metoo - Le Billet de Frédéric Beigbeder - C'est beau l'amour ! Aujourd'hui Frédéric Beigbeder donne ses conseils de séduction après #balancetonporc... A commencer par parler de harcèlement sexuel à la dite dame... Ou pas ! Avan...  @LINK ,['BALANCETONPORC'],1
8658,2018-03-15,#MeToo  энэ яадаг гашдаг вэ,[],0
8659,2018-03-15,"The kid actually pulled away from her and turned his head first time, and then she kissed him dead in the mouth the second time, #metoo , she sexually abused him! Disgusting and horrible #KatyPerry @MENTION #MeToo #Hypocrites #Weinstein #shameful #Pedogate","['KATYPERRY', 'HYPOCRITES', 'WEINSTEIN', 'SHAMEFUL', 'PEDOGATE']",5
8660,2018-03-15,#MeToo MovementMiddle Tennessee schools participate in national school walkout  @LINK  via @MENTION,[],0
8661,2018-03-15,Woordvoerder zal binnenkort wel bij JOOP #Jole opduiken #METOO. #GroenLinks ontslaat ranzige viespeuk komt er niet mee weg persoontje zal niet lang anoniem blijven want revanche #Geenstijl en terecht   @LINK …#spraakmakers #eenvandaag #mediaforum #standpuntnl,"['JOLE', 'GROENLINKS', 'GEENSTIJL', 'SPRAAKMAKERS', 'EENVANDAAG', 'MEDIAFORUM', 'STANDPUNTNL']",7
8662,2018-03-15,"@MENTION Das ist schon ein etwas anderer Fall. Bei #MeToo geht es um Fälle von Machtmissbrauch, wo andere wegen falsch verstandener Toleranz u. Verständnis für d. Täter weggeschaut haben. Hier geht es um Verbrechen, d. jetzt erst bekannt werden, weil nur Täter u. Opfer davon wussten.",[],0
8663,2018-03-15,27 jährige brutal ermordet in Belgien. Afghane ermordete die junge Mutter.#esreicht #MeToo #EU #Migranten #Merkel @LINK …,"['ESREICHT', 'EU', 'MIGRANTEN', 'MERKEL']",4
8664,2018-03-15,Disabled women see #MeToo and think: what about us? | Anne Wafula Strike  @LINK …,[],0
8665,2018-03-15,Watch his panic smile and how he is trapped bc his abuser is an authority. I know exactly how he feels. #metoo  @LINK …,[],0
8666,2018-03-15,いいねやRT、うれしいです。ありがとうございます。そのひとのプロフィールをたどってツイートを読むと、#MeToo に賛同しているひとは、政治にもNoが言えるひと、という印象があります。社会を作るのは、大人の責任だと思います。  @LINK …,[],0
8667,2018-03-15,K・ペリーに初キス奪われた男性、「特別なものにしたかった」と不快感（ＡＦＰ＝時事） - Yahoo!ニュース  @LINK … @MENTION↑自分のキスに価値があると思ってるから気持ち悪い。K・ペリーは死んだ方が良い。売春婦の妖怪にしか見えない。#MeToo,[],0
8668,2018-03-15,@MENTION so your a peadophile...so much for the #metoo movement,[],0
8669,2018-03-15,（フォーラム）「#ＭｅＴｏｏ」どうすれば：朝日新聞デジタル  @LINK …,['ＭＥＴＯＯ'],1
8670,2018-03-15,"Wacht effe jongens #jesseklaver is oprecht emotioneel. Biiiijna snikken en tranen. Nondeju wat een poppenkast, maar gho wel lekker zo'n boomerang #metoo'tje.  @LINK …",['JESSEKLAVER'],1
8671,2018-03-15,#Chicago school district sued for using public funds to stage #MeToo student protest. #FOX #ParklandStrong,"['CHICAGO', 'FOX', 'PARKLANDSTRONG']",3
8672,2018-03-15,"@MENTION @MENTION @MENTION 4. By your own brain dead logic we shouldn't be concerned with Russia killing ex spies because ppl aren't shitting themselves every time they leave their house in Salisbury.When this gets as much coverage as the #metoo movement, then you might have a point, until then, do one.",[],0
8673,2018-03-15,@MENTION #MeToo#DomesticViolence#WeCallBSAll of this exists because politicians don't do what is right for the people. The people know where the problems lay. Politicians. People more important than donors and guns.People pay tax.Care for people first!,"['DOMESTICVIOLENCE', 'WECALLBSALL']",2
8674,2018-03-15,@MENTION Die gasten naaien dagelijks een heel land.... aangifte doen! #Metoo,[],0
8675,2018-03-15,#MeToo  @LINK …,[],0
8676,2018-03-15,When #MeToo Meets the Meat Industry: The Links Between Feminism and Animal Rights #vegan #intersectionality #animalrights #feminism @LINK …,"['VEGAN', 'INTERSECTIONALITY', 'ANIMALRIGHTS', 'FEMINISM']",4
8677,2018-03-15,"(Le Huffington Post ):""#MeToo"": #Katy Perry vole un baiser à un candidat d'American Idol..  @LINK … pic.twitter.com/uZxyLGgrwo",['KATY'],1
8678,2018-03-15,Хүүхнүүд нь аягүй хэцүү утсаа өгчих гээд бдын #metoo  @LINK …,[],0
8679,2018-03-15,"@MENTION @MENTION @MENTION Als jij je vileine steek onder water niet bagatelliseert, hoef ik het ook niet aan te dikken.Vat het helmaal niet persoonlijk op. Je valt de #MeToo-beweging aan, en neem het voor hen op. Plus dat ik n pesthekel heb aan ultrarechtsen die vrouwvriendelijk doen als het ze uitkomt.",[],0
8680,2018-03-15,@MENTION I am disappointed that you decided to celebrate @MENTION decision. He was purposefully going to her cheek...she tricked him. She violated his trust. Sexual harassment is not okay...no matter who's doing it. #MeToo @LINK …,[],0
8681,2018-03-15,Stop aux #violencessexistes ##violencessexuelles #femmes #balancetonporc #metoo #legroupef…  @LINK ,"['VIOLENCESSEXISTES', 'VIOLENCESSEXUELLES', 'FEMMES', 'BALANCETONPORC', 'LEGROUPEF']",5
