,time_stamp,text,HASHTAG,count_hashtag
9365,2018-03-16,"#JenniferLopez sobre su momento #MeToo: ""No, no lo voy a aceptar"" @LINK  pic.twitter.com/VgAWOYm31l",['JENNIFERLOPEZ'],1
9366,2018-03-16,It's pitiful This is a new low on very low bar #TelfordGrooming #telfordabuse#MeToo #TimesUp @LINK …,"['TELFORDGROOMING', 'TELFORDABUSE', 'TIMESUP']",3
9367,2018-03-16,"Dude. I do not know how to tweet. That being said, @MENTION, you are worth an attempt that @MENTION sees this. I saw what you said on your show and, as a human being, I felt I needed a crying game shower after I saw you harass a coworker on tv. #MeToo #mikeisadouche",['MIKEISADOUCHE'],1
9368,2018-03-16,"Sp-leder Trygve Slagsvold Vedum ønsker ikke å kommentere #Metoo- sak om fylkesordføreren som måtte trekke seg, og 53 dager senere ble valgt som gruppeleder for Sp i Vedums hjemfylke Hedmark   @LINK …",[],0
9369,2018-03-16,Women are still being arrested in Iran for protesting forced veiling - ie. actual oppression. Australian feminists have still collectively said exactly fuck all in their defense. Your #metoo pantomime is a wank. You're frauds.,[],0
9370,2018-03-16,"Issues #MeToo @ #TimesUp adherents haven’t addressed:sex trafficking of children in the US/paedos in Hollywood,abuse in Telford,Rochester,Rotherham& Oxford,domestic violence,sex crimes perpetrated by charities & UN personnel.Those ‘minor’ issues aren’t expedient enough I suppose",['TIMESUP'],1
9371,2018-03-16,"Striking Contrast Between the Priorities of the U.S. & French Governments—Fighting violence against women isn't just a top priority for French President Emmanuel Macron—it's the top priority, his gender equality minister said #MeToo #ViolenceAgainstWomen @LINK …",['VIOLENCEAGAINSTWOMEN'],1
9372,2018-03-16,"Audio: Trending at @MENTION this Friday with @MENTION: Angelina 'ready to marry', J-Lo opens up on #MeToo, Carrie Bickmore in tears over anti-bully video + the internet still coming to terms with Prince Harry & Meghan's real names  @LINK …",[],0
9373,2018-03-16,"Nike Says It's Reviewing Improper Conduct as Possible CEO Pick Steps Down - Isn't it time we begin to believe the victims and stop the culture of complacency around corporate hubris? ""I could shoot someone on 5th Ave and still have supporters"" #SNAP #MeToo  @LINK …",['SNAP'],1
9374,2018-03-16,"@MENTION @MENTION She is suppose to speak out on how Muslim men beat the living shit out of their wives for voting Hillary.#MeToo #TimesUp #islamMuslim women, VOTE TRUMP if want to stop getting beat by men.You will probably be beaten anyways, but still vote Trump. It's your only chance.  pic.twitter.com/phcpw2ByYE","['TIMESUP', 'ISLAMMUSLIM']",2
9375,2018-03-16,@MENTION #metoo,[],0
9376,2018-03-16,#TerryCrews Is Not #GoingDown #Without A #Fight  @LINK … via @MENTION #NFL #Hollywood #MeToo #sexualharassment #sexualassault #BrooklynNineNine #Fox #TV #violentplace #Acting #ShowBiz,"['TERRYCREWS', 'GOINGDOWN', 'WITHOUT', 'FIGHT', 'NFL', 'HOLLYWOOD', 'SEXUALHARASSMENT', 'SEXUALASSAULT', 'BROOKLYNNINENINE', 'FOX', 'TV', 'VIOLENTPLACE', 'ACTING', 'SHOWBIZ']",14
9377,2018-03-16,Here’s a song for you… Til It Happens To You by Lady Gaga #Metoo @LINK …,[],0
9378,2018-03-16,"FOX NEWS: Jennifer Lopez shares her #MeToo story: 'Nah, we're not having it'  @LINK ",[],0
9379,2018-03-16,"J. Lo's Flying High #JenniferLopez Talks Career, #MeToo Movement And A-Rod Relationship  @LINK …",['JENNIFERLOPEZ'],1
9380,2018-03-16,Global News ®  @LINK … #journalist #metoo,['JOURNALIST'],1
9381,2018-03-16,@MENTION It is a big deal. All this #METOO BS and women crying sexual harassment. Then one them of sexually harasses a 19 year old boy.,[],0
9382,2018-03-16,"Helen Skelton reveals how she was GROPED on live TV while pregnant - but insists #MeToo ""needs perspective"" - But her account is just the latest in a long line of stories from both men and women who claim they've been victimised at work...  @LINK ",[],0
9383,2018-03-16,#ประสบการณ์โดนเท #เงินปากผี #กาหลมหรทึก #บีน้ําทิพย์ #อุ่นไอรักคลายความหนาว #MeToo   #เรื่องเล่าเช้านี้ #แนวสุดท้าย #IamNOT #6시_워너원과_약속해요 #งานพาร์ไทมฯ #แนวสุดท้าย #NCT2018 #บุพเพสันนิวาท #เรือนเบญจพิษ #PeckPalitchoke #ไส้กรอกซีพีเพื่อนซี้แบมแบม #markbam #ตรวจหวย pic.twitter.com/0SxGQUnwWU,"['ประสบการณ', 'เง', 'กาหลมหรท', 'บ', 'อ', 'เร', 'แนวส', 'IAMNOT', '6시_워너원과_약속해요', 'งานพาร', 'แนวส', 'NCT2018', 'บ', 'เร', 'PECKPALITCHOKE', 'ไส', 'MARKBAM', 'ตรวจหวย']",18
9384,2018-03-16,#Rihanna has slammed Snapchat over an ad which she points out mocks victims of domestic violence.#badgalriri #metoo #domesticviolence #snapchat #snap #photos #ad #Chrisbrown #music pic.twitter.com/hhvVnoTjPv,"['RIHANNA', 'BADGALRIRI', 'DOMESTICVIOLENCE', 'SNAPCHAT', 'SNAP', 'PHOTOS', 'AD', 'CHRISBROWN', 'MUSIC']",9
9385,2018-03-16,"As #MeToo and #TimesUp continue to dominate the media, our Employment expert Mary Goldsbrough shares some advice for employers on creating a culture where harassment is taken seriously. @LINK ",['TIMESUP'],1
9386,2018-03-16,ESD commissioner announces retirement amid #MeToo complaints  @LINK  pic.twitter.com/cKuEfoKejN,[],0
9387,2018-03-16,Katy Perry and 'American Idol' Play Up Sexual Harassment During Era of #MeToo (Advocate)  @LINK ,[],0
9388,2018-03-16,Watching #LegallyBlonde with Ms 12. Is it the first #MeToo movie?,['LEGALLYBLONDE'],1
9389,2018-03-16,This is why we have #metoo  @LINK …,[],0
9390,2018-03-16,Jennifer Lopez se une al movimiento #MeToo  pic.twitter.com/qgo2WZjagU,[],0
9391,2018-03-16,"""Jennifer Lopez shares her #MeToo story: 'Nah, we're not having it'""  @LINK  pic.twitter.com/OIyKikOgor",[],0
9392,2018-03-16,"#MeToo: Het is tijd voor een cultuurverandering, wij dragen daar graag aan bij met ons #MeToo boek, het artikel in Cobouw hieronder en door lezingen of workshops. Wie uit mijn netwerk is daarin geïnteresseerd? #MeToo is nu ook in de architectuur aangekom… @LINK ",[],0
9393,2018-03-16,"3rd wave feminism it would appear is about indulging white middle class women &their perceived notions of fairness,NOT about real issues.I DONT CARE which actress had her arse felt up as much as I care about the SILENCE from #MeToo about the sex trafficking of children & women",[],0
9394,2018-03-16,Um this is not how #MeToo works @MENTION @MENTION @MENTION @LINK …,[],0
9395,2018-03-16,@MENTION A#BlackWomanOne of many #BlackWomenSTARTEDTHE #MeToo MOVEMENTWHICH NOW HARDLY SEEMS TO GIVE ANY VOICE TO #BLACKWOMEN AT ALL!HEAR THAT HOLLYWOOD!THANK YOU@MENTION@MENTION 2 pic.twitter.com/0h9sW3ibiz,"['BLACKWOMANONE', 'BLACKWOMENSTARTEDTHE', 'BLACKWOMEN']",3
9396,2018-03-16,#MeToo  @LINK …,[],0
9397,2018-03-16,"The biggest thought needs to be spared for the effect on those closest to victims. They go through just as much, perhaps even more.  #MeToo",[],0
9398,2018-03-16,So Much For #MeToo – Katy Perry FORCES Uncomfortable Kiss On Teen ‘American Idol’ Contestant  @LINK … via @MENTION,[],0
9399,2018-03-16,#MeToo  @LINK …,[],0
9400,2018-03-16,@MENTION  @LINK #meToo ваљда знаеш што е...,[],0
9401,2018-03-16,"@MENTION PAY ATTENTION...AS ALWAYS...ALL #MeToo & THEIR PALS, #GANGS #TERRORISTS #LAWYERS #FirstResponders #PoliceDeptPersonnel #SLUMLORDS & #SlumlordsPeoples #POLITICIANS ETC STAYS AWAY FROM ME AND MY PAST/PRESENT/FUTURE TWEETS, #Facebook POSTS ETC.#LVMPD","['GANGS', 'TERRORISTS', 'LAWYERS', 'FIRSTRESPONDERS', 'POLICEDEPTPERSONNEL', 'SLUMLORDS', 'SLUMLORDSPEOPLES', 'POLITICIANS', 'FACEBOOK', 'LVMPD']",10
9402,2018-03-16,Wat scheelt er GVD met mannen dat ze vrouwen lastig moeten vallen met hun Oversekst libido? Dit stuurde mijn dochter die stage loopt in Suriname .KOTSMISSELIJK word ik ervan. #metoo  pic.twitter.com/a3gTDjTYBD,[],0
9403,2018-03-16,"@MENTION  awkwardly kissed a male contestant on national television, if this was done by a male celebrity to a female contestant , trust me all hell will break loose #Feminism #metoo  #DonaldTrump","['FEMINISM', 'DONALDTRUMP']",2
9404,2018-03-16,"""...a 17-year-old schoolgirl who was working alone in a small country shop.""Was she asking for it? Should we ask to see her underwear? Was she being forward by serving the man? 43% of Irish women and 25% of Irish men are sexually assaulted at some point in their life. #MeToo  @LINK …",[],0
9405,2018-03-16,er kannski ekki alveg hlutlaus. en þetta verður stund sem enginn vill láta framhjá sér fara #metoo #fokkofbeldi #milljardurris @LINK …,"['FOKKOFBELDI', 'MILLJARDURRIS']",2
9406,2018-03-16,@MENTION silencing women now. Despicable company. #metoo #TimesUp @LINK …,['TIMESUP'],1
9407,2018-03-16,My lastest blog entry:On Calling It Quits on a Relationship @LINK …#IntimatePartnerAbuse #MeToo,['INTIMATEPARTNERABUSE'],1
9408,2018-03-16,"Nybloggat: ""En framtidsspaning för 2018"". @MENTION har skrivit om bl a arbetskraftsutvisningar, #metoo och digitalisering för @MENTION  @LINK  pic.twitter.com/ikLwa7Qsgh",[],0
9409,2018-03-16,I'm hoping that the #MeToo and #TimesUp brigade are formulating a proper response to the #TelfordGrooming scandal as opposed to ignoring it altogether.,"['TIMESUP', 'TELFORDGROOMING']",2
9410,2018-03-16,@MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION #metoo ,[],0
9411,2018-03-16,To hear that they are no longer earthside. Senseless waste caused by predatory behaviour. Girls don’t speak of it for fear of judgement. The guilt carried by innocent children. The guilt which will consume their minds or eventually their bodies. #MeToo,[],0
9412,2018-03-16,"""The movement has...been about highlighting just how common, deeply ingrained, & hard to shake these types of mistreatment are. & isn’t that just what Crews was doing when he sent those tweets on Oct. 10?""#MeToo  @LINK … via @MENTION",[],0
9413,2018-03-16,"[기자수첩]미투(Metoo)운동, 이젠 남성들이 나설때  @LINK …권력자의 앞이라 범죄를 방관할 수 밖에 없었다면 지금이라도 나서라 같기 한 게 아니라면 #metoo",[],0
9414,2018-03-16,@MENTION @MENTION perhaps you’d like to ask Uber to comment on this. Silencing women/despicable co. #MeToo #TimesUp  @LINK …,['TIMESUP'],1
9415,2018-03-16,#MeToo  @LINK …,[],0
9416,2018-03-16,@MENTION #metoo,[],0
9417,2018-03-16,@MENTION @MENTION PHARMACOSERÍAS  Marketing Farmacéutico: Sanofi in #MeToo fight  @LINK …,[],0
9418,2018-03-16,Let&#039;s talk about sex: fashion in the #MeToo era - Financial Times #sex  @LINK …,"['039', 'SEX']",2
9419,2018-03-16,@MENTION #MeToo,[],0
9420,2018-03-16,"""Explain Things""を「講釈を垂れる」とした訳はセンスがいい。＞レベッカ・ソルニット　#MeToo　大規模運動　そして『男たちは私に講釈を垂れる』出版10周年を語る @LINK …",[],0
9421,2018-03-16,"Jennifer Lopez shares her #MeToo story: 'Nah, we're not having it' @LINK …Shared from my Google feed",[],0
9422,2018-03-16,#MeTooHere it is proof DVA=Torture  @LINK …,['METOOHERE'],1
9423,2018-03-16,@MENTION​ says #MeToo is flawed #AmberRose #LGBTQI #Strippers #Slutwalk pic.twitter.com/Juxcr2rTcJ,"['AMBERROSE', 'LGBTQI', 'STRIPPERS', 'SLUTWALK']",4
9424,2018-03-16,Schwarzenegger diz que #MeToo lhe fez pensar sobre passado: 'Cometi…  @LINK …,[],0
9425,2018-03-16,@MENTION @MENTION @MENTION @MENTION BTW the Dems/Liberals have more than a few messages. And many more than the Reps. #RESIST  #Resistance#SHITHOLE pres #Impeach45#RussiaSanctionsNow#MeToo #TAXSCAM #NeverAgain #DACA #GunReformNow /2,"['RESIST', 'RESISTANCE', 'SHITHOLE', 'IMPEACH45', 'RUSSIASANCTIONSNOW', 'TAXSCAM', 'NEVERAGAIN', 'DACA', 'GUNREFORMNOW']",9
9426,2018-03-16,"#JenniferLopez sobre su momento #MeToo: ˮNo, no lo voy a aceptarˮ @LINK   @LINK …",['JENNIFERLOPEZ'],1
9427,2018-03-16,@MENTION Very interesting article by Roisin McNamara @MENTION at @MENTION with analysis comparing the social media conversations on International Womens Day between 2017 & 2018. What's changed? #IWD2018 #MeToo #TimesUp #PressForProgress pic.twitter.com/UpETjhrtiY,"['IWD2018', 'TIMESUP', 'PRESSFORPROGRESS']",3
9428,2018-03-16,"A l'heure des déferlantes #Metoo et #Balancetonporc, la mode revendique haut et fort sa sensualité à Paris, New York, Londres et Milan @LINK …",['BALANCETONPORC'],1
9429,2018-03-16,"This is justice for Georgia Brown, #MadMaxine, #WendiRichter, #LeilaniKai, Ida Martinez, Debbie Johnson, Sandy Parker, #LunaVachon, & many other women who were victimized by The #FabulousMoolah.#ImWithThem #MeToo #TimesUp #Wrestlemania #WWEWrestlemania #Wrestlemania34 #WWE","['MADMAXINE', 'WENDIRICHTER', 'LEILANIKAI', 'LUNAVACHON', 'FABULOUSMOOLAH', 'IMWITHTHEM', 'TIMESUP', 'WRESTLEMANIA', 'WWEWRESTLEMANIA', 'WRESTLEMANIA34', 'WWE']",11
9430,2018-03-16,"@MENTION @MENTION no, #metoo is for everyone and plenty of us are disgusting by this assault too",[],0
9431,2018-03-16,"Check out this latest blog on ""No More #Metoo: Ending Workplace #SexualHarassment"" by MetricStream's Aruna Mary Zachariah.  @LINK  pic.twitter.com/zsTVSIsTYF",['SEXUALHARASSMENT'],1
9432,2018-03-16,@MENTION @MENTION it’s assault and plenty of people who support #MeToo also support him. there’s also other men like @MENTION speaking up and gaining support within the movement.,[],0
9433,2018-03-16,"Jennifer Lopez shares her #MeToo story: 'Nah, we're not having it'  @LINK ",[],0
9434,2018-03-16,"After #AliaBhatt confirmed single status, #SidharthMalhotra says #MeToo @LINK …","['ALIABHATT', 'SIDHARTHMALHOTRA']",2
9435,2018-03-16,Það verður magnþrungin stund í Hörpu á eftir þegar konur af erlendum uppruna lesa upp sínar #metoo frásagnir.  @LINK …,[],0
9436,2018-03-16,"Let's talk about sex: fashion in the #MeToo era - Financial Times: Financial Times Let's talk about sex: fashion in the #MeToo era Financial Times There is little joy of sex in fashion right now. In fact, the industry seems almost scared of it. This… @LINK ",[],0
9437,2018-03-16,"수천년동안 빻아온 남성중심적, 남성우월주의적인 역사가 변해 가는 과정이자 그 결과 #MeToo",[],0
9438,2018-03-16,@MENTION #Metoo ,[],0
9439,2018-03-16,"#HimToo I think #KatiePerry should be #fired for #SexualHarassment. If the #MeToo people are #serious about their #PLEDGE, then they should #defend #BenjaminGlaze, or #CutTheShit.","['HIMTOO', 'KATIEPERRY', 'FIRED', 'SEXUALHARASSMENT', 'SERIOUS', 'PLEDGE', 'DEFEND', 'BENJAMINGLAZE', 'CUTTHESHIT']",9
9440,2018-03-16,@MENTION @MENTION Kroppani on minun. Buu-klubben ja kehotietoisuus.  @LINK  #MeToo@MENTION,[],0
9441,2018-03-16,"Women identify as assault, harassment victims using #metoo hashtag - Entertainment - …  @LINK @LINK … ➜  @LINK @LINK … pic.twitter.com/yiMFiwkGR6",[],0
9442,2018-03-16,"@MENTION @MENTION @MENTION It’s wonderful that you feel safe and confident to stand up to an aggressor, assaulter or simply ignorance/arrogance without a network of support. The problem is that not all women do, especially many victims of sexual violence - as #metoo has demonstrated.",[],0
9443,2018-03-16,#埼玉県警 ： #自殺 の #警部、#公務災害認定 #パワハラ 原因#ブラック企業 #電通 #過労死 #36協定 #過労自殺 #労基 #厚労省 #karoshi #dentsu #metoo  @LINK …,"['埼玉県警', '自殺', '警部', '公務災害認定', 'パワハラ', 'ブラック企業', '電通', '過労死', '36協定', '過労自殺', '労基', '厚労省', 'KAROSHI', 'DENTSU']",14
9444,2018-03-16,"Lo digo por las del #8M, #MeToo y similares. Para el que no lo entendió.",['8M'],1
9445,2018-03-16,I just saw a little glimpse of last night’s episode of #Scandal and my #Olitz feels are all over the place also I heard that this episode was a #MeToo dedication so I can’t wait to go home and watch it.,"['SCANDAL', 'OLITZ']",2
9446,2018-03-16,"""#MeToo is not about sex. It is about power. It is about power distribution in our societies."" An interview with @MENTION on the fight for #gender equality and ending sexual harassment. #metooEURead it in full here:  @LINK … pic.twitter.com/laFQPHIpS3","['GENDER', 'METOOEUREAD']",2
9447,2018-03-16,#MeToo  @LINK …,[],0
9448,2018-03-16,@MENTION @MENTION As far as the #questionablepullcampaign we are waiting for someone to come forward @MENTION Abacus trying to push me to suicide @MENTION  is in on this aswell #metoo sexual harrassment if you can tell us something anyone please contact the ABC  @LINK …,['QUESTIONABLEPULLCAMPAIGN'],1
9449,2018-03-16,#MeToo? Katy Perry dwingt 19-jarige jongen haar tijdens auditie te kussen  @LINK ,[],0
9450,2018-03-16,@MENTION @MENTION #MeToo,[],0
9451,2018-03-16,#FridayReads Halfway through this gripping tale by @MENTION It perfectly highlights the issues related to #MeToo @MENTION pic.twitter.com/GuufNfuR9K,['FRIDAYREADS'],1
9452,2018-03-16,This #InternationalWomensDay demand action to end to violence against #women #VAWG in the EU! Join European call 2 action on #IstanbulConvention - rise up! For all women who say #metoo!  @LINK …,"['INTERNATIONALWOMENSDAY', 'WOMEN', 'VAWG', 'ISTANBULCONVENTION']",4
9453,2018-03-16,"Terry Crews knows that Hollywood ""is a very violent place."" But he's here to fight for the #MeToo movement at any cost  @LINK … pic.twitter.com/WmTCpwDwuf",[],0
9454,2018-03-16,@MENTION @MENTION #MeToo,[],0
9455,2018-03-16,There is no place for #misogyny in local government politics. Supporting #METOO in the battle against such dinosaur behaviour!,['MISOGYNY'],1
9456,2018-03-16,"If @MENTION does nothing about this whole Katy Perry fiasco, then it’s like shitting on the months of #MeToo witch hunt.",[],0
9457,2018-03-16,@MENTION #MeToo ,[],0
9458,2018-03-16,"Terry Crews knows that Hollywood ""is a very violent place."" But he's here to fight for the #MeToo movement at any cost  @LINK … pic.twitter.com/tRSHxj65lf",[],0
9459,2018-03-16,Le #MeToo se passe bien en France :  @LINK …,[],0
9460,2018-03-16,@MENTION @MENTION @MENTION #MeToo Movement should also go along with influencing policies and laws changes which hampering efforts towards empowering Women! The end results will bring a justly and equitable communities where Women can contribute well in the development of their communities.,[],0
9461,2018-03-16,"@MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION @MENTION No she's not... another ""dearie"" faux #MeToo acolyte",[],0
9462,2018-03-16,"[ITW]The Pack AD se produira ce soir à @MENTION dans le cadre du @MENTION !En attendant leur concert,on découvre leur entretien avec @MENTION où les québécoises nous parlent de leur nouvel album #Dollhouse ou encore du mouvement #metoo @LINK …",['DOLLHOUSE'],1
9463,2018-03-16, RT & Read & AbsorbThis is fucking important and a well written article by @MENTION @LINK #MeToo #TimesUp #EDM #Consent @MENTION  by #LustyBustyLark via @MENTION,"['TIMESUP', 'EDM', 'CONSENT', 'LUSTYBUSTYLARK']",4
9464,2018-03-16,#MeToo  @LINK …,[],0
9465,2018-03-16,New York fashion show to highlight #MeToo movement NEW YORK (Reuters) - Inspire  @LINK  #hollywood @MENTION @MENTION,['HOLLYWOOD'],1
9466,2018-03-16,"Se faire agresser par un sdf qui veut me baiser, dont la bite va exploser et qui menace de me violer parce que je refuse de lui faire la bise, pendant que j'écoute un podcast sur le #MeToo... L'ironie de l'univers...",[],0
9467,2018-03-16,L'onde de choc #Metoo  atteint la #CoréeduSud Par @MENTION pic.twitter.com/LPRRTTnDbG,['CORÉEDUSUD'],1
9468,2018-03-16,Surely @MENTION MUST have an opinion on @MENTION coming to Australia isn't she one of the shrieking #metoo Feminazi & Damon covered for Weinstein & has been accused of indiscretion too  @LINK …,[],0
9469,2018-03-16,Why is the horrific #TelfordGrooming sex scandal getting less attention than #metoo ? @LINK …,['TELFORDGROOMING'],1
9470,2018-03-16,Les hypocrites du mouvement #MeToo restent silencieux face au scandale des abus sexuels de Telford -- Enfant de la Société --  @LINK  @LINK …,[],0
9471,2018-03-16,@MENTION ICYMI #metoo  @LINK …,[],0
9472,2018-03-16,The latest The WhoisLogo Daily!  @LINK … #metoo,[],0
9473,2018-03-16,Let&#039;s talk about sex: fashion in the #MeToo era - Financial Times #sex  @LINK …,"['039', 'SEX']",2
9474,2018-03-16,The latest  DrYUKION!  @LINK … #metoo #sxsw2018,['SXSW2018'],1
9475,2018-03-16,아 인간승리입니다  #metoo 피해자인 저를 무료로 변호해주시겠다는 변호사가 있습니다너무감사합니다민병덕변호사입니다너무 감사합니다With you 로 답해주신 민병덕변호사입니다 감사합니다  pic.twitter.com/NGQoASpilj,[],0
9476,2018-03-16,"The way @MENTION Kiss was mis-interpreted, can be good lesson for the whole #metoo Movement.... still, lucky guy.",[],0
9477,2018-03-16,From #MarchForOurLives ro #MeToo the world is changing and if we don't support the evolution we will fail our children and they will rightly condemn us. Support the conetent of character we want the world to be. #auspol @LINK …,"['MARCHFOROURLIVES', 'AUSPOL']",2
9478,2018-03-16,Join us! Let’s bring an end to violence against all women! We’ve had enough! #Solidarity #metoo #timesup #milljardurris #fokkifbeldi #RiseResistUnite#1BillionRising #iceland #ThisIsV20 @MENTION #danceparty #reykjavík @MENTION @MENTION pic.twitter.com/mmeGsvpAfI,"['SOLIDARITY', 'TIMESUP', 'MILLJARDURRIS', 'FOKKIFBELDI', 'RISERESISTUNITE', '1BILLIONRISING', 'ICELAND', 'THISISV20', 'DANCEPARTY', 'REYKJAVÍK']",10
9479,2018-03-16,@MENTION And the Quill of Sanctimony for abusing women while preaching the loudest about the abuse of women goes to @MENTION Stephen Mayne #quills Mayne knew Doyle was a predator and stayed silent.Mayne threatened & abused women victimsHe is no #metoo ally  pic.twitter.com/SWzlgKWqdA,['QUILLS'],1
9480,2018-03-16,"I chatted to @MENTION about not letting what happened define her, why we can’t let the #MeToo  argument get ridiculous.... and taking on @MENTION for @MENTION  @LINK …",[],0
9481,2018-03-16,Architecture’s first major #MeToo moment has arrived in the form of the “Shitty Architecture Men list”  @LINK ,[],0
9482,2018-03-16,Many thanks to @MENTION for their great article about me #SpeakingOut #MeToo  pic.twitter.com/XUvc32aHvr,['SPEAKINGOUT'],1
9483,2018-03-16,"Let's talk about sex: fashion in the #MeToo era - Financial TimesFinancial TimesLet's talk about sex: fashion in the #MeToo eraFinancial TimesThere is little joy of sex in fashion right now. In fact, the industry seems almost scared of it. This sea…  @LINK @LINK …",[],0
9484,2018-03-16,We are at an inflection point. In the wake of #MeToo and #TimesUp people are joining together to #Pressforprogress. But how do solve the problem? @MENTION explains #FutureofWork  @LINK  pic.twitter.com/uLVVdswYVp,"['TIMESUP', 'PRESSFORPROGRESS', 'FUTUREOFWORK']",3
9485,2018-03-16,We are at an inflection point. In the wake of #MeToo and #TimesUp people are joining together to #Pressforprogress. But how do solve the problem? @MENTION explains #FutureofWork  @LINK  pic.twitter.com/stI1IhNH4t,"['TIMESUP', 'PRESSFORPROGRESS', 'FUTUREOFWORK']",3
9486,2018-03-16,"強姦の認知件数 平成29年版989件（前年比15.3％減）平成15年のピーク後，減少強制わいせつの認知件数 平成29年版6,188件（前年比8.4％減）平成15年のピーク後，増減あり，26年から減少#性犯罪 #レイプ #metoo","['性犯罪', 'レイプ']",2
9487,2018-03-16,@MENTION #metoo,[],0
9488,2018-03-16,Let's talk about sex: fashion in the #MeToo era  @LINK …,[],0
9489,2018-03-16,"Benjamin glaze get's kisses by Katy Perry and that's okay but of a Guy would do it, it would be a #metoo case. @MENTION you are fucking grose.",[],0
9490,2018-03-16,Otra defensa silenciosa #MeToo  @LINK ,[],0
9491,2018-03-16,설레임이요? 자기랑 다른편이 무너지는건 고소하겠지만 이건 #metoo 에요. 설렐일이 아니에요  @LINK …,[],0
9492,2018-03-16,@MENTION So she forced herself on him? I thought she was part of this whole #metoo movement. She’s a hypocrite.  If some adult male celebrity did that to a young girl who’d never been kissed the left would call it sexual assault. You can’t take Hollywood seriously.,[],0
9493,2018-03-16,@MENTION more Propaganda:facts first? The most difficult stories? Why U covered 4 Hillary then? Where were U for #metoo years prior? &9/11?  pic.twitter.com/N56rG5pipj,[],0
