912466730970095616,ONEworldcitizen,2017-09-25 23:59:56,"RT @psskow Hundreds of cyclists are helping earthquake victims in CDMX
My report for @cyclingtips
Photos by @ClaytonTConn… https://t.co/lKGbFtyv8Y"
912466697029685249,realPapillonJr,2017-09-25 23:59:48,Rescue Dogs Help Mexico City Dig Out After Earthquake https://t.co/U5v19v5xIE
912466673239826432,PUP_Exterior,2017-09-25 23:59:42,"RT @psskow Hundreds of cyclists are helping earthquake victims in CDMX
My report for @cyclingtips
Photos by @ClaytonTConn… https://t.co/lKGbFtyv8Y"
912466570332454912,MrRaiderkid24,2017-09-25 23:59:17,"RT @MattOswaltVA death toll in Mexico City is 305, Puerto Rico 15 and rising, and Flint still doesn't have clean drinking water but… https://t.co/ThMk54tusi"
912466544176791552,DaniSiria7,2017-09-25 23:59:11,RT @DUALIPA My thoughts are with everyone in Mexico city. Sending you love during this heartbreaking and devastating time🌹
912466523138048000,topHamiltonNow,2017-09-25 23:59:06,Searchers dig as Mexico City reopens just 1% of schools https://t.co/ETlwV77kYv
912466519967260672,vivoz,2017-09-25 23:59:05,RT @AFP Commuters and others travel through Mexico City at rush hour nearly a week after a devastating magnitude 7.1 earthq… https://t.co/ATlwDdi6ML
912466500270923776,unicornfangirlx,2017-09-25 23:59:01,RT @djsnake Sending love to Mexico City 🇲🇽
912466453286277120,atados,2017-09-25 23:58:49,"Everyday Citizens Lend A Hand In Mexico City After Earthquake | NBC Nigh... 
https://t.co/VU9TS0YOks"
912466448206921729,Ashley_WM_,2017-09-25 23:58:48,RT @ShawnMendes So sorry about what has happened in Mexico City. Hope everyone is okay x
912466425092165632,Ashley_WM_,2017-09-25 23:58:43,"RT @Variety .@ShawnMendes donates $100,000 to Mexico City earthquake relief efforts https://t.co/3Dus86q7qx https://t.co/3w0q7oFKjJ"
912466413083856896,LopezMafer13,2017-09-25 23:58:40,"RT @MixersStream Top 5 places where people listen to the girls on Spotify:
1. Mexico City
2. London 
3. Santiago 
4. São Paulo
5. Quezon City

Local Mix Who?"
912466384495501313,bentatonix,2017-09-25 23:58:33,Mexico City after the recent earthquakes https://t.co/hWNiatXJmH
912466362437558272,witchofstorms,2017-09-25 23:58:28,"RT @MattOswaltVA death toll in Mexico City is 305, Puerto Rico 15 and rising, and Flint still doesn't have clean drinking water but… https://t.co/ThMk54tusi"
912466316023365632,mlgehley,2017-09-25 23:58:17,@SamaritansPurse are you helping 🇵🇷 Puerto Rico? Are you taking donations for them? What about Mexico City? How. An we Help
912466314014334977,Chyp_p122,2017-09-25 23:58:16,RT @1DUpdatesOnline Due to recent event in Mexico. Niall has canceled his show in Mexico City. he did it for the safety of everyone.
912466299720163328,greedy4bts,2017-09-25 23:58:13,"RT @Variety .@ShawnMendes donates $100,000 to Mexico City earthquake relief efforts https://t.co/3Dus86q7qx https://t.co/3w0q7oFKjJ"
912466296494854144,Selenamagonez,2017-09-25 23:58:12,RT @selenagomez Praying for everyone in Mexico City. So devastated.
912466296201252865,oners4life,2017-09-25 23:58:12,RT @1DUpdatesOnline Due to recent event in Mexico. Niall has canceled his show in Mexico City. he did it for the safety of everyone.
912466248860143616,doulasandi,2017-09-25 23:58:01,"RT @MattOswaltVA death toll in Mexico City is 305, Puerto Rico 15 and rising, and Flint still doesn't have clean drinking water but… https://t.co/ThMk54tusi"
912466187375833088,DalissaCruz,2017-09-25 23:57:46,RT @LanceWymanNews I love Mexico and our help is needed. Here's a list of organizations you can donate to that are helping:… https://t.co/4rSZoFovvi
912466152173002752,Mathemixer,2017-09-25 23:57:38,"RT @MixersStream Top 5 places where people listen to the girls on Spotify:
1. Mexico City
2. London 
3. Santiago 
4. São Paulo
5. Quezon City

Local Mix Who?"
912466139665637376,gabsbitt,2017-09-25 23:57:35,"RT @Variety .@ShawnMendes donates $100,000 to Mexico City earthquake relief efforts https://t.co/3Dus86q7qx https://t.co/3w0q7oFKjJ"
912466092601352192,allgringo,2017-09-25 23:57:23,RT @GMA WATCH: Experts say this weekend's eruption of Popocatepetl volcano near Mexico City is not related to earthquakes:… https://t.co/pBit7Oj2pL
912466037429465088,sie_w2002,2017-09-25 23:57:10,"RT @Variety .@ShawnMendes donates $100,000 to Mexico City earthquake relief efforts https://t.co/3Dus86q7qx https://t.co/3w0q7oFKjJ"
912466000863535104,vane_lovegood,2017-09-25 23:57:02,RT @1DUpdatesOnline Due to recent event in Mexico. Niall has canceled his show in Mexico City. he did it for the safety of everyone.
912465977350266881,LFVM,2017-09-25 23:56:56,RT @LanceWymanNews I love Mexico and our help is needed. Here's a list of organizations you can donate to that are helping:… https://t.co/4rSZoFovvi
912465938997497856,llchristyll,2017-09-25 23:56:47,"RT @psskow Hundreds of cyclists are helping earthquake victims in CDMX
My report for @cyclingtips
Photos by @ClaytonTConn… https://t.co/lKGbFtyv8Y"
912465867455160320,TopFlightEazy,2017-09-25 23:56:30,RT @BeatStars Prayers to all of our BeatStars fam in Mexico City. Please be safe. This is crazy 😔🙏🏼🙏🏼🙏🏼
