mexico,1960
citi,1840
earthquak,500
volcano,420
quak,340
near,260
ash,240
erupt,240
spew,220
relat,220
offici,220
rock,220
say,220
dump,220
last,220
week,220
look,160
recov,160
ha,160
peopl,140
activ,140
popocat,140
petl,140
thi,140
veri,120
love,120
popocatepetl,120
nervous,120
relief,120
donat,120
new,100
collaps,100
need,100
releas,80
frida,80
help,80
puerto,80
good,80
care,80
provid,80
build,80
sanctuari,80
rico,80
hope,80
eli,80
everyon,80
know,80
go,60
sorri,60
send,60
affect,60
p,60
video,60
beaten,60
mexicotequiero,60
travel,60
enter,60
break,60
x,60
raffl,60
rebuild,60
hand,60
money,60
begin,60
52,60
found,60
due,60
support,60
stand,60
ad,60
detail,60
chariti,60
sexi,40
studi,40
via,40
eye,40
del,40
okay,40
mexican,40
22,40
pray,40
happen,40
100k,40
mexicoc,40
place,40
attent,40
one,40
2,40
cite,40
terribl,40
marijuana,40
deni,40
hit,40
df,40
watch,40
devast,40
concern,40
experi,40
wa,40
cut,40
like,40
feder,40
sister,40
ordeal,40
area,40
way,40
space,40
ghinsberg,20
follow,20
hate,20
cheat,20
aaron,20
becam,20
sourc,20
rise,20
fan,20
ticket,20
tri,20
zine,20
level,20
shock,20
puebla,20
subway,20
team,20
round,20
ten,20
street,20
even,20
brophi,20
public,20
dwarf,20
gener,20
tragedi,20
100,20
legend,20
wait,20
ahead,20
anymor,20
larger,20
geotechn,20
campaign,20
xico,20
wit,20
spoke,20
visit,20
handler,20
morn,20
notic,20
hurt,20
warn,20
effort,20
kihyun,20
hour,20
work,20
blam,20
mx,20
packersrollcal,20
heart,20
stream,20
kudo,20
want,20
agenc,20
craze,20
huge,20
turn,20
colonia,20
reuter,20
1,20
brian,20
rewind,20
nyc,20
beach,20
mar,20
elizabeth,20
befor,20
beauti,20
grow,20
light,20
counter,20
vibe,20
exclus,20
morelo,20
london,20
24,20
la,20
lo,20
late,20
offic,20
2018,20
fool,20
handl,20
tribut,20
nation,20
nfl,20
bless,20
370,20
updat,20
arkansa,20
disqualifi,20
realli,20
fist,20
year,20
god,20
rel,20
got,20
calif,20
ass,20
yesterday,20
california,20
york,20
ask,20
cdmx,20
pictur,20
thing,20
standbi,20
think,20
first,20
major,20
number,20
done,20
vote,20
playlist,20
ancient,20
touristi,20
frankel,20
boil,20
11,20
10,20
posit,20
runner,20
thisisacrisi,20
alleg,20
graffiti,20
marathon,20
mountain,20
engin,20
dwindl,20
777,20
though,20
discov,20
jakarta,20
kh,20
hospit,20
layov,20
came,20
show,20
thermomet,20
find,20
impact,20
ngo,20
restaur,20
wood,20
black,20
nearli,20
get,20
photographi,20
twice,20
benefi,20
bay,20
bad,20
cri,20
steam,20
respond,20
packer,20
see,20
respons,20
close,20
best,20
said,20
takeakne,20
across,20
job,20
kitchen,20
region,20
northridg,20
tour,20
countri,20
tough,20
distress,20
spear,20
wall,20
gopackgo,20
lt,20
beer,20
popul,20
6k,20
fest,20
togeth,20
chili,20
spirit,20
tonight,20
survivor,20
abov,20
170917,20
im,20
outrag,20
mont,20
paulo,20
hurrican,20
9,20
outstretch,20
leftist,20
effect,20
000,20
aka,20
recent,20
center,20
older,20
english,20
spend,20
wel,20
real,20
dart,20
temperatur,20
zayn,20
grim,20
resid,20
play,20
leav,20
evapor,20
interjet,20
bu,20
unbreak,20
uark,20
tomb,20
outlook,20
univers,20
within,20
luna,20
couldnt,20
war,20
offer,20
jewish,20
hi,20
bethenni,20
hd,20
info,20
counsel,20
wish,20
limit,20
willem,20
proud,20
flyroug,20
monsta,20
check,20
diego,20
actor,20
til,20
futur,20
deadli,20
star,20
wife,20
awesom,20
