mexico,1080
citi,910
earthquak,320
help,240
ha,210
everyon,200
donat,190
recent,190
niall,170
cancel,170
hi,170
due,160
000,160
show,150
event,150
safeti,150
still,140
effort,130
puerto,120
100,120
rico,120
relief,120
death,110
rise,110
flint,110
toll,110
305,110
water,110
15,110
clean,110
drink,110
victim,80
1,80
5,80
love,70
peopl,70
quak,70
photo,60
cyclist,60
cdmx,60
hundr,60
4,50
report,50
organ,50
list,50
need,50
dog,50
london,40
spotifi,40
local,40
hope,40
girl,40
dig,40
erupt,40
happen,40
expert,40
3,40
volcano,40
quezon,40
place,40
top,40
2,40
listen,40
rubbl,40
relat,40
near,40
say,40
paulo,40
mix,40
santiago,40
weekend,40
rescu,40
thi,40
sorri,30
world,30
day,30
like,30
devast,30
x,30
popocat,30
concert,30
best,30
petl,30
week,30
okay,30
searcher,30
bravest,20
go,20
20,20
thank,20
send,20
citizen,20
build,20
good,20
nearli,20
get,20
school,20
7,20
got,20
team,20
survivor,20
feet,20
reopen,20
back,20
pull,20
prayer,20
travel,20
take,20
amp,20
unsteadili,20
thought,20
five,20
houston,10
code,10
popocatepetl,10
becaus,10
vr,10
veri,10
hack,10
find,10
ps4,10
staystrong,10
la,10
pray,10
much,10
rock,10
sugar,10
lake,10
read,10
recoveri,10
watch,10
flew,10
nation,10
hackathon,10
fam,10
prayformexico,10
l,10
bless,10
night,10
small,10
courag,10
pleas,10
art,10
nigh,10
fridathedisasterdog,10
exactli,10
play,10
cambridg,10
member,10
year,10
nbc,10
anthem,10
gonna,10
wonder,10
928,10
goe,10
someth,10
beatstar,10
mayor,10
join,10
deepli,10
experi,10
claudia,10
buri,10
uneven,10
although,10
motivationmonday,10
sing,10
ok,10
horan,10
god,10
commun,10
takeact,10
surround,10
proud,10
dri,10
enforc,10
magnitud,10
first,10
among,10
via,10
dont,10
import,10
heckin,10
infrastructur,10
rank,10
one,10
brave,10
news,10
neighbourhood,10
guid,10
tomorrow,10
earthq,10
puertoricorelief,10
lol,10
everybodi,10
live,10
tragic,10
lot,10
6,10
sadli,10
amaz,10
commut,10
today,10
flaw,10
search,10
fuerzamexico,10
must,10
schnauzer,10
rush,10
hour,10
mexicoearthquak,10
crazi,10
wors,10
respond,10
msa,10
patienc,10
mexicoquak,10
problem,10
visitmexico,10
control,10
ranch,10
almost,10
florida,10
dure,10
ani,10
accept,10
keep,10
everyday,10
233,10
japanes,10
receiv,10
six,10
woodland,10
trip,10
heartbreak,10
deadli,10
atop,10
collaps,10
safe,10
monday,10
lend,10
hand,10
moment,10
plan,10
choos,10
ago,10
land,10
later,10
tweet,10
time,10
con,10
rescuer,10
make,10
talk,10
mexico,1080
citi,910
earthquak,320
help,240
ha,210
everyon,200
donat,190
recent,190
niall,170
cancel,170
hi,170
due,160
000,160
show,150
event,150
safeti,150
still,140
effort,130
puerto,120
100,120
rico,120
relief,120
death,110
rise,110
flint,110
toll,110
305,110
water,110
15,110
clean,110
drink,110
victim,80
1,80
5,80
love,70
peopl,70
quak,70
photo,60
cyclist,60
cdmx,60
hundr,60
4,50
report,50
organ,50
list,50
need,50
dog,50
london,40
spotifi,40
local,40
hope,40
girl,40
dig,40
erupt,40
happen,40
expert,40
3,40
volcano,40
quezon,40
place,40
top,40
2,40
listen,40
rubbl,40
relat,40
near,40
say,40
paulo,40
mix,40
santiago,40
weekend,40
rescu,40
thi,40
sorri,30
world,30
day,30
like,30
devast,30
x,30
popocat,30
concert,30
best,30
petl,30
week,30
okay,30
searcher,30
bravest,20
go,20
20,20
thank,20
send,20
citizen,20
build,20
good,20
nearli,20
get,20
school,20
7,20
got,20
team,20
survivor,20
feet,20
reopen,20
back,20
pull,20
prayer,20
travel,20
take,20
amp,20
unsteadili,20
thought,20
five,20
houston,10
code,10
popocatepetl,10
becaus,10
vr,10
veri,10
hack,10
find,10
ps4,10
staystrong,10
la,10
pray,10
much,10
rock,10
sugar,10
lake,10
read,10
recoveri,10
watch,10
flew,10
nation,10
hackathon,10
fam,10
prayformexico,10
l,10
bless,10
night,10
small,10
courag,10
pleas,10
art,10
nigh,10
fridathedisasterdog,10
exactli,10
play,10
cambridg,10
member,10
year,10
nbc,10
anthem,10
gonna,10
wonder,10
928,10
goe,10
someth,10
beatstar,10
mayor,10
join,10
deepli,10
experi,10
claudia,10
buri,10
uneven,10
although,10
motivationmonday,10
sing,10
ok,10
horan,10
god,10
commun,10
takeact,10
surround,10
proud,10
dri,10
enforc,10
magnitud,10
first,10
among,10
via,10
dont,10
import,10
heckin,10
infrastructur,10
rank,10
one,10
brave,10
news,10
neighbourhood,10
guid,10
tomorrow,10
earthq,10
puertoricorelief,10
lol,10
everybodi,10
live,10
tragic,10
lot,10
6,10
sadli,10
amaz,10
commut,10
today,10
flaw,10
search,10
fuerzamexico,10
must,10
schnauzer,10
rush,10
hour,10
mexicoearthquak,10
crazi,10
wors,10
respond,10
msa,10
patienc,10
mexicoquak,10
problem,10
visitmexico,10
control,10
ranch,10
almost,10
florida,10
dure,10
ani,10
accept,10
keep,10
everyday,10
233,10
japanes,10
receiv,10
six,10
woodland,10
trip,10
heartbreak,10
deadli,10
atop,10
collaps,10
safe,10
monday,10
lend,10
hand,10
moment,10
plan,10
choos,10
ago,10
land,10
later,10
tweet,10
time,10
con,10
rescuer,10
make,10
talk,10
