mexico,990
citi,930
rico,340
puerto,330
rise,330
water,310
still,300
death,300
flint,300
toll,300
305,300
15,300
clean,300
drink,300
earthquak,270
peopl,150
build,130
ha,110
relief,110
rubbl,100
quak,100
collaps,100
hope,90
effort,80
nort,70
neighborhood,70
flatten,70
extract,70
car,70
roma,70
hit,60
donat,60
000,60
7,60
survivor,60
volunt,60
100,60
everyon,60
devast,50
team,50
search,50
via,50
thi,50
help,40
world,40
find,40
1,40
pray,40
use,40
social,40
part,40
take,40
rescu,40
code,30
thank,30
sorri,30
like,30
52,30
found,30
direct,30
happen,30
best,30
power,30
deepli,30
burn,30
uneven,30
although,30
x,30
mex,30
placard,30
enforc,30
among,30
rank,30
support,30
due,30
strike,30
frida,30
flaw,30
dure,30
japanes,30
media,30
member,30
okay,30
mag,30
photo,20
love,20
hate,20
footbal,20
fade,20
hurrican,20
dark,20
disast,20
shambl,20
affect,20
pleas,20
saturday,20
canada,20
df,20
anthem,20
kneel,20
million,20
newz,20
airport,20
mani,20
oper,20
dont,20
arriv,20
one,20
prioriti,20
give,20
amidst,20
time,20
applaus,20
dwindl,20
pull,20
hour,20
shark,20
casdda,20
site,20
prayer,20
everi,20
shit,20
inc,20
underground,20
deadli,20
irma,20
1magnitud,20
someon,20
recent,20
amp,20
dog,20
thought,20
left,20
factori,10
houston,10
mission,10
front,10
ugh,10
kill,10
publish,10
victim,10
go,10
24,10
28,10
spread,10
around,10
watch,10
p,10
feder,10
new,10
govt,10
birthdaygirl,10
hall,10
tri,10
organ,10
vibrant,10
wsj,10
l,10
bless,10
mexicoearthquak,10
trap,10
guy,10
septemb,10
remov,10
en,10
sep,10
2c,10
dead,10
realli,10
fist,10
debri,10
goe,10
lovemylif,10
mum,10
reg,10
told,10
textil,10
yorker,10
wa,10
post,10
whi,10
job,10
great,10
joe,10
news,10
peep,10
come,10
island,10
k,10
neighbor,10
narrow,10
tribut,10
magnitud,10
major,10
civil,10
xico,10
babymaxi,10
resili,10
famili,10
mylif,10
folk,10
virgin,10
top,10
god,10
much,10
fuerzam,10
today,10
istweet,10
denis,10
worker,10
cdmx,10
myfamili,10
solidario,10
isra,10
atlanticinfocu,10
us,10
n,10
um,10
r,10
three,10
report,10
mexicoquak,10
london,10
employe,10
heart,10
ad,10
readi,10
sever,10
hearten,10
right,10
bend,10
aw,10
need,10
soc,10
virtual,10
far,10
sunday,10
saldremo,10
prepar,10
noth,10
sweeti,10
amamerica,10
birthday,10
two,10
knee,10
adelant,10
america,10
fl,10
79,10
r7ti,10
sept,10
lift,10
without,10
five,10
