mexico,1040
citi,990
volcano,570
quak,550
near,550
rock,520
spew,510
popocatepetl,490
dump,490
ash,490
last,470
say,470
week,470
offici,460
erupt,460
relat,460
earthquak,180
hi,80
help,70
ha,60
need,60
care,50
love,50
mx,50
victim,40
hit,40
belch,40
burn,40
via,40
work,40
show,30
sanctuari,30
sacareaff,30
eli,30
nativ,30
report,30
seve,30
devast,30
back,30
video,30
goe,30
rel,30
releas,30
96hr,30
wait,30
provid,30
learn,30
build,30
stay,30
glow,30
thi,30
push,30
medic,20
photo,20
veri,20
archdioces,20
activ,20
struck,20
hope,20
boulder,20
donat,20
grim,20
look,20
resid,20
evapor,20
girl,20
edit,20
found,20
two,20
mutek,20
thank,20
get,20
experi,20
public,20
free,20
rubbl,20
world,20
offic,20
space,20
recov,20
smoke,20
first,20
one,20
famili,20
fieri,20
rattl,20
start,20
offer,20
peopl,20
nervous,20
design,20
check,20
mountain,20
reuter,20
monstax,20
devot,20
plan,20
dog,20
sent,10
month,10
pascal,10
publish,10
reconstruct,10
volunt,10
flashback,10
echopark,10
line,10
gt,10
note,10
gather,10
pray,10
littl,10
crew,10
tht,10
ooooh,10
lt,10
spread,10
4,10
money,10
puerto,10
te,10
tb,10
rica,10
airport,10
celebr,10
7,10
minist,10
pull,10
mpn,10
unveil,10
affect,10
haiti,10
yr,10
gov,10
protest,10
52,10
trap,10
scientolog,10
could,10
ga,10
domonica,10
littlemix,10
see,10
today,10
follow,10
star,10
mexi,10
best,10
takingactionformexico,10
per,10
3,10
leav,10
pujol,10
watchin,10
wa,10
team,10
pedro,10
california,10
recent,10
100,10
come,10
neighbourhood,10
search,10
helpmexico,10
schlink,10
u2thejoshuatree2017,10
ordeal,10
technolog,10
everyon,10
nextdoor,10
tour,10
000,10
tale,10
mani,10
bob,10
visitmexico,10
oper,10
gazett,10
student,10
lucia,10
danger,10
visit,10
standleagu,10
luna,10
garag,10
seattl,10
1st,10
guid,10
pas13,10
use,10
spotifi,10
intern,10
mexicoquak,10
regist,10
due,10
live,10
ayotzinapa,10
6,10
frida,10
pl,10
listen,10
way,10
cidad,10
recount,10
aviat,10
zamora,10
effort,10
steem,10
save,10
survivor,10
hour,10
local,10
mexicoearthquak,10
monsta,10
n,10
cast,10
friend,10
aliv,10
proof,10
30,10
readi,10
documentari,10
dure,10
avgeek,10
tour13,10
sale,10
conan,10
saw,10
disappear,10
condemn,10
sell,10
gracia,10
end,10
amo,10
make,10
scientologyvm,10
43,10
trip,10
1,10
mix,10
deadli,10
day,10
collaps,10
leftist,10
narco,10
amaz,10
diego,10
juicer,10
befor,10
abc7,10
beauti,10
x,10
caftan,10
ago,10
center,10
amp,10
move,10
read,10
monbeb,10
thought,10
hurricanerecov,10
cheer,10
command,10
relief,10
time,10
rescuer,10
travel,10
