mexico,1030
citi,1000
earthquak,560
peopl,410
build,410
ha,390
thi,390
frida,380
found,370
52,360
due,360
collaps,360
help,130
donat,100
hit,90
devast,90
wa,80
quak,80
team,70
search,70
made,70
rescu,70
rescuer,70
mexican,60
lake,60
amp,60
day,60
firefight,60
larg,60
california,60
relief,60
22,50
strong,50
survivor,50
american,50
ce,50
comb,50
isra,50
three,50
everyon,50
need,50
japanes,50
southern,50
sept,50
send,40
100k,40
mani,40
thought,40
damag,40
aid,40
prayer,40
built,40
hand,40
pray,30
soft,30
pleas,30
trap,30
love,30
one,30
forefront,30
unit,30
ancient,30
much,30
worker,30
effort,30
bed,30
wors,30
heart,30
soil,30
return,30
diego,30
make,30
left,30
victim,20
affect,20
system,20
better,20
busi,20
save,20
fan,20
know,20
report,20
requir,20
ga,20
like,20
common,20
x,20
uninspect,20
celebr,20
dumb,20
us,20
best,20
earthqu,20
box,20
zuckerberg,20
via,20
articl,20
lot,20
friend,20
rubbl,20
way,20
warn,20
silli,20
work,20
spa,20
subtext,20
book,20
destroy,20
mark,20
ambassador,10
condesa,10
photo,10
worksit,10
move,10
soon,10
twitt,10
seen,10
veri,10
go,10
suffer,10
yet,10
mexicoquak,10
write,10
video,10
la,10
sorri,10
writer,10
crew,10
decis,10
extremeweath,10
struck,10
hope,10
recoveri,10
earli,10
info,10
woman,10
rel,10
stay,10
get,10
rout,10
watch,10
nation,10
break,10
mention,10
nov,10
walk,10
tri,10
school,10
die,10
bless,10
heed,10
updat,10
canelo,10
en,10
neighborhood,10
captur,10
station,10
hard,10
continu,10
decompos,10
year,10
fail,10
anthem,10
happen,10
announc,10
mexicoc,10
texcoco,10
god,10
someth,10
bc,10
particip,10
near,10
3,10
settl,10
7,10
urban,10
complex,10
state,10
join,10
men,10
bodi,10
broken,10
sing,10
region,10
florida,10
secur,10
nearbi,10
thing,10
niall,10
narrow,10
onto,10
honor,10
chanc,10
major,10
campaign,10
point,10
beer,10
tedx,10
aboard,10
colon,10
spanish,10
respect,10
total,10
take,10
use,10
newslett,10
commun,10
hip,10
support,10
sep,10
least,10
dominicana,10
live,10
call,10
white,10
kid,10
start,10
roma,10
shawn,10
atop,10
c,10
hi,10
sent,10
women,10
shoot,10
10,10
roberta,10
stand,10
17,10
mexicoearthquak,10
heartbreak,10
air,10
firebal,10
stori,10
dure,10
dog,10
say,10
border,10
sever,10
probabl,10
polic,10
european,10
jacobson,10
1,10
sunday,10
smell,10
thousand,10
exhaust,10
okay,10
shelter,10
time,10
shortli,10
moment,10
000,10
temporari,10
applaus,10
ago,10
broadcast,10
jello,10
special,10
cook,10
famili,10
proud,10
sale,10
magnitud,10
caus,10
cheer,10
mass,10
leak,10
axi,10
rush,10
talk,10
