mexico,1110
citi,971
earthquak,440
devast,200
pray,190
peopl,180
friend,180
1,159
7,159
help,120
today,120
build,119
pleas,110
guajardo,110
everyon,110
imag,100
hope,90
affect,90
thought,90
video,80
god,80
news,80
canada,70
readi,70
magnitud,59
send,50
bless,50
dead,50
happen,50
power,50
footag,50
strike,50
explod,50
heart,50
prayer,50
collaps,50
one,41
hit,40
tourist,40
break,40
report,40
captur,40
ha,40
19,40
attract,40
thi,40
quak,39
la,30
sorri,30
safe,30
apart,30
x,30
xochimilco,30
current,30
damag,30
scene,30
fuerzamexico,30
near,30
okay,30
watch,30
fria,30
kill,29
119,29
wa,21
least,20
amp,20
follow,20
3,20
2017,20
tlalpan,20
churubusco,20
number,20
cruz,20
day,20
prayformexico,20
updat,20
guy,20
09,20
shake,20
street,20
5768,20
1773,20
fuga,20
larg,20
quiero,20
hand,20
roja,20
cuidado,20
tv,20
mucho,20
littl,20
trump,20
1985,20
3210,20
stuck,20
79,20
capit,20
065,20
hi,20
5658,20
5654,20
94,20
97,20
tengan,20
04143,20
injur,20
jollett,20
san,20
raw,20
say,20
need,20
diego,20
scari,20
1111,20
9,20
locatel,20
love,20
alright,20
ago,20
center,20
polic,20
emerg,20
2532,20
latest,20
bombero,20
famili,11
shot,10
offici,10
sent,10
bring,10
mile,10
victim,10
paul,10
still,10
hate,10
ground,10
wec,10
death,10
soldier,10
thank,10
sismo,10
secretari,10
4,10
condol,10
foro,10
jag,10
gave,10
shaken,10
struck,10
caus,10
reveal,10
df,10
anni,10
stop,10
p,10
fan,10
know,10
govern,10
exact,10
tri,10
resid,10
lost,10
repercuss,10
dig,10
colleagu,10
rock,10
180,10
mexicoearthquak,10
parada,10
right,10
art,10
histor,10
zero,10
aztec,10
year,10
close,10
thing,10
folk,10
horrif,10
mexicoc,10
nationwid,10
area,10
14th,10
state,10
toll,10
remind,10
anniversari,10
mexicowa,10
accord,10
tragedi,10
templ,10
southeast,10
believ,10
volcano,10
circular,10
100,10
come,10
mex,10
bystand,10
rubbl,10
acevedo,10
downtown,10
central,10
survivor,10
oh,10
militari,10
region,10
30,10
franni,10
stand,10
smoke,10
mani,10
think,10
oper,10
via,10
see,10
wall,10
around,10
mexican,10
cancel,10
total,10
district,10
museum,10
two,10
long,10
everybodi,10
m7,10
station,10
lot,10
rattl,10
enough,10
shawn,10
400,10
c,10
new,10
broadcast,10
togeth,10
evacu,10
ok,10
10,10
liveonk2,10
missouri,10
second,10
structur,10
r,10
abov,10
32,10
posit,10
catastroph,10
minut,10
dure,10
floor,10
uncov,10
sad,10
exterior,10
flight,10
nation,10
doe,10
dedic,10
dozen,10
48,10
vibe,10
also,10
big,10
poor,10
outstretch,10
rise,10
allow,10
plenti,10
deploy,10
may,10
stay,10
moment,10
abus,10
speechless,10
warn,10
honestli,10
rescu,10
airpot,10
si,10
week,10
wind,10
time,10
section,10
greed,10
crumbl,9
truli,1
aw,1
biggest,1
realli,1
scare,1
mexico,1110
citi,971
earthquak,440
devast,200
pray,190
peopl,180
friend,180
1,159
7,159
help,120
today,120
build,119
pleas,110
guajardo,110
everyon,110
imag,100
hope,90
affect,90
thought,90
video,80
god,80
news,80
canada,70
readi,70
magnitud,59
send,50
bless,50
dead,50
happen,50
power,50
footag,50
strike,50
explod,50
heart,50
prayer,50
collaps,50
one,41
hit,40
tourist,40
break,40
report,40
captur,40
ha,40
19,40
attract,40
thi,40
quak,39
la,30
sorri,30
safe,30
apart,30
x,30
xochimilco,30
current,30
damag,30
scene,30
fuerzamexico,30
near,30
okay,30
watch,30
fria,30
kill,29
119,29
wa,21
least,20
amp,20
follow,20
3,20
2017,20
tlalpan,20
churubusco,20
number,20
cruz,20
day,20
prayformexico,20
updat,20
guy,20
09,20
shake,20
street,20
5768,20
1773,20
fuga,20
larg,20
quiero,20
hand,20
roja,20
cuidado,20
tv,20
mucho,20
littl,20
trump,20
1985,20
3210,20
stuck,20
79,20
capit,20
065,20
hi,20
5658,20
5654,20
94,20
97,20
tengan,20
04143,20
injur,20
jollett,20
san,20
raw,20
say,20
need,20
diego,20
scari,20
1111,20
9,20
locatel,20
love,20
alright,20
ago,20
center,20
polic,20
emerg,20
2532,20
latest,20
bombero,20
famili,11
shot,10
offici,10
sent,10
bring,10
mile,10
victim,10
paul,10
still,10
hate,10
ground,10
wec,10
death,10
soldier,10
thank,10
sismo,10
secretari,10
4,10
condol,10
foro,10
jag,10
gave,10
shaken,10
struck,10
caus,10
reveal,10
df,10
anni,10
stop,10
p,10
fan,10
know,10
govern,10
exact,10
tri,10
resid,10
lost,10
repercuss,10
dig,10
colleagu,10
rock,10
180,10
mexicoearthquak,10
parada,10
right,10
art,10
histor,10
zero,10
aztec,10
year,10
close,10
thing,10
folk,10
horrif,10
mexicoc,10
nationwid,10
area,10
14th,10
state,10
toll,10
remind,10
anniversari,10
mexicowa,10
accord,10
tragedi,10
templ,10
southeast,10
believ,10
volcano,10
circular,10
100,10
come,10
mex,10
bystand,10
rubbl,10
acevedo,10
downtown,10
central,10
survivor,10
oh,10
militari,10
region,10
30,10
franni,10
stand,10
smoke,10
mani,10
think,10
oper,10
via,10
see,10
wall,10
around,10
mexican,10
cancel,10
total,10
district,10
museum,10
two,10
long,10
everybodi,10
m7,10
station,10
lot,10
rattl,10
enough,10
shawn,10
400,10
c,10
new,10
broadcast,10
togeth,10
evacu,10
ok,10
10,10
liveonk2,10
missouri,10
second,10
structur,10
r,10
abov,10
32,10
posit,10
catastroph,10
minut,10
dure,10
floor,10
uncov,10
sad,10
exterior,10
flight,10
nation,10
doe,10
dedic,10
dozen,10
48,10
vibe,10
also,10
big,10
poor,10
outstretch,10
rise,10
allow,10
plenti,10
deploy,10
may,10
stay,10
moment,10
abus,10
speechless,10
warn,10
honestli,10
rescu,10
airpot,10
si,10
week,10
wind,10
time,10
section,10
greed,10
crumbl,9
truli,1
aw,1
biggest,1
realli,1
scare,1
