914640297971404800,s_kelley77,2017-10-01 23:56:54,"RT @bluelivesmtr VIDEO: The Taser didn't fire because he didn't hit the safety switch. But the officer's Glock doesn't have a safety.
https://t.co/d4lwoCXoZl"
914638030073417728,DCiszczon,2017-10-01 23:47:54,"RT @bluelivesmtr VIDEO: The Taser didn't fire because he didn't hit the safety switch. But the officer's Glock doesn't have a safety.
https://t.co/d4lwoCXoZl"
914636353559724032,BriteEyes8,2017-10-01 23:41:14,"RT @bluelivesmtr VIDEO: The Taser didn't fire because he didn't hit the safety switch. But the officer's Glock doesn't have a safety.
https://t.co/d4lwoCXoZl"
914635858925559808,WantBigHammer,2017-10-01 23:39:16,"RT @bluelivesmtr VIDEO: The Taser didn't fire because he didn't hit the safety switch. But the officer's Glock doesn't have a safety.
https://t.co/d4lwoCXoZl"
914635522840068102,arg36970,2017-10-01 23:37:56,"RT @bluelivesmtr VIDEO: The Taser didn't fire because he didn't hit the safety switch. But the officer's Glock doesn't have a safety.
https://t.co/d4lwoCXoZl"
914635403579285505,VannagrammyLiz,2017-10-01 23:37:27,"RT @bluelivesmtr VIDEO: The Taser didn't fire because he didn't hit the safety switch. But the officer's Glock doesn't have a safety.
https://t.co/d4lwoCXoZl"
914635044131663873,bluejacket591,2017-10-01 23:36:02,"RT @bluelivesmtr VIDEO: The Taser didn't fire because he didn't hit the safety switch. But the officer's Glock doesn't have a safety.
https://t.co/d4lwoCXoZl"
914635011730657281,Phyllis_D1993,2017-10-01 23:35:54,"RT @bluelivesmtr VIDEO: The Taser didn't fire because he didn't hit the safety switch. But the officer's Glock doesn't have a safety.
https://t.co/d4lwoCXoZl"
914633685156196357,Matthew52338399,2017-10-01 23:30:38,"RT @bluelivesmtr VIDEO: The Taser didn't fire because he didn't hit the safety switch. But the officer's Glock doesn't have a safety.
https://t.co/d4lwoCXoZl"
914633559746506757,texashabanero,2017-10-01 23:30:08,VIDEO: Suicidal Suspect Gets Taken Down With Headshot While Trying To Tase Officer https://t.co/K4PAsNwepn
914632676698554370,IrishFallBug,2017-10-01 23:26:37,"RT @bluelivesmtr VIDEO: The Taser didn't fire because he didn't hit the safety switch. But the officer's Glock doesn't have a safety.
https://t.co/d4lwoCXoZl"
914632598021918721,biddergalore,2017-10-01 23:26:19,"RT @bluelivesmtr VIDEO: The Taser didn't fire because he didn't hit the safety switch. But the officer's Glock doesn't have a safety.
https://t.co/d4lwoCXoZl"
